Choose date,City,Customer Name,Customer Segment,Order Date,Order ID,Order Priority,Product Category,Product Container,Product Name,Product Sub-Category,Region,Row ID,Ship Date,Ship Mode,State,Zip Code,Category/Categories,Customer Age,Discount,Number of Records,Order Quantity,Product Base Margin,Profit,Sales,Select Meaure name,Shipping Cost,Unit Price
Sep-14,Papillion,Christine Kargatis,Small Business,07-09-2014,2626,Not Specified,Office Supplies,Small Box,Avery 504,Labels,Central,377,09-09-2014,Regular Air,Nebraska,68046,Category,57,0.02,1,16,0.36,$18,$48,16,0.5,2.88
Apr-14,Highland Park,Muhammed MacIntyre,Small Business,10-04-2014,13795,Not Specified,Office Supplies,Small Box,Xerox 1932,Paper,Central,1930,11-04-2014,Regular Air,Illinois,60035,Category,54,0.02,1,37,0.38,$545,"$1,303",37,5.09,35.44
Oct-14,Lancaster,Duane Huffman,Small Business,07-10-2014,835,Not Specified,Office Supplies,Small Box,Xerox 23,Paper,Central,132,08-10-2014,Regular Air,Texas,75146,Category,58,0.02,1,18,0.37,-$23,$125,18,5.14,6.48
Oct-13,Oshkosh,Sean Miller,Small Business,09-10-2013,20545,Not Specified,Office Supplies,Small Box,Xerox 1919,Paper,Central,2853,11-10-2013,Regular Air,Wisconsin,54901,Category,50,0.02,1,31,0.36,$555,"$1,276",31,5.86,40.99
Nov-13,Saint Louis,Christine Sundaresam,Small Business,21-11-2013,21863,Not Specified,Office Supplies,Small Box,Avery Round Ring Poly Binders,Binders and Binder Accessories,Central,3050,22-11-2013,Regular Air,MO,63116,Category,51,0.03,1,27,0.36,-$102,$86,27,5.44,2.84
Dec-12,Appleton,Lena Radford,Small Business,22-12-2012,22279,Not Specified,Office Supplies,Small Box,Xerox 1940,Paper,Central,3106,25-12-2012,Regular Air,Wisconsin,54915,Category,45,0.03,1,43,0.36,"$1,041","$2,464",43,10.75,54.96
Apr-14,Highland Park,Muhammed MacIntyre,Small Business,10-04-2014,13795,Not Specified,Office Supplies,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Binders and Binder Accessories,Central,1928,13-04-2014,Regular Air,Illinois,60035,Category,54,0.04,1,30,0.37,-$119,$501,30,13.18,15.99
May-14,Topeka,Barbara Fisher,Small Business,09-05-2014,34434,Not Specified,Office Supplies,Small Box,Avery White Multi-Purpose Labels,Labels,Central,4842,11-05-2014,Regular Air,Kansas,66614,Category,55,0.04,1,23,0.39,$51,$117,23,0.49,4.98
Sep-13,Vincennes,Filia McAdams,Small Business,06-09-2013,24806,Not Specified,Office Supplies,Small Box,Wilson Jones Impact Binders,Binders and Binder Accessories,Central,3487,08-09-2013,Regular Air,Indiana,47591,Category,49,0.05,1,20,0.36,-$58,$112,20,5.74,5.18
Oct-15,Lincoln,Bill Donatelli,Small Business,13-10-2015,59683,Not Specified,Office Supplies,Small Box,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Binders and Binder Accessories,Central,8349,14-10-2015,Regular Air,Nebraska,68502,Category,70,0.05,1,37,0.38,-$82,$191,37,4.97,4.91
Apr-15,Lubbock,George Ashbrook,Small Business,05-04-2015,17986,Not Specified,Office Supplies,Small Box,Economy Binders,Binders and Binder Accessories,Central,2476,07-04-2015,Regular Air,Texas,79424,Category,63,0.05,1,43,0.36,-$15,$87,43,1.49,2.08
Feb-13,Quincy,Claudia Miner,Small Business,02-02-2013,43781,Not Specified,Office Supplies,Small Box,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Envelopes,Central,6176,02-02-2013,Regular Air,Illinois,62301,Category,45,0.05,1,45,0.35,$240,$497,45,1.39,10.94
Aug-14,Oak Park,Anthony Johnson,Small Business,19-08-2014,10791,Not Specified,Office Supplies,Small Box,Xerox Blank Computer Paper,Paper,Central,1496,21-08-2014,Regular Air,Illinois,60302,Category,57,0.05,1,20,0.38,$93,$401,20,5.77,19.98
Dec-13,Norfolk,Brad Eason,Small Business,12-12-2013,35908,Not Specified,Office Supplies,Small Box,HP Office Recycled Paper (20Lb. and 87 Bright),Paper,Central,5037,14-12-2013,Regular Air,Nebraska,68701,Category,51,0.06,1,40,0.36,-$160,$240,40,7.64,5.78
Jan-13,Muskogee,Pauline Chand,Small Business,16-01-2013,4545,Not Specified,Office Supplies,Small Box,Xerox 1984,Paper,Central,644,17-01-2013,Regular Air,Oklahoma,74403,Category,45,0.06,1,4,0.36,-$24,$33,4,8.74,6.48
Sep-12,Watauga,Amy Cox,Small Business,12-09-2012,38145,Not Specified,Office Supplies,Small Box,Staples® General Use 3-Ring Binders,Binders and Binder Accessories,Central,5364,14-09-2012,Regular Air,Texas,76148,Category,42,0.07,1,33,0.37,-$17,$61,33,1.49,1.88
Jul-15,Oshkosh,Sean Miller,Small Business,22-07-2015,54023,Not Specified,Office Supplies,Small Box,GBC Standard Plastic Binding Systems Combs,Binders and Binder Accessories,Central,7552,23-07-2015,Regular Air,Wisconsin,54901,Category,67,0.07,1,45,0.36,-$9,$406,45,5.6,8.85
Nov-12,Alton,Allen Rosenblatt,Small Business,25-11-2012,998,Not Specified,Office Supplies,Small Box,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Envelopes,Central,161,26-11-2012,Regular Air,Illinois,62002,Category,44,0.07,1,16,0.4,$94,$248,16,1.39,15.74
Sep-15,Superior,Todd Boyes,Small Business,13-09-2015,2146,Not Specified,Office Supplies,Small Box,Avery 479,Labels,Central,308,15-09-2015,Regular Air,Wisconsin,54880,Category,68,0.07,1,44,0.39,$42,$114,44,0.5,2.61
Aug-13,Jeffersonville,Greg Guthrie,Small Business,06-08-2013,18210,Not Specified,Office Supplies,Small Box,Hoover WindTunnel™ Plus Canister Vacuum,Appliances,Central,2506,07-08-2013,Regular Air,Indiana,47130,Category,48,0.08,1,27,0.57,"$2,437","$9,294",27,19.99,363.25
May-14,Topeka,Barbara Fisher,Small Business,09-05-2014,34434,Not Specified,Office Supplies,Small Box,Wilson Jones Easy Flow II™ Sheet Lifters,Binders and Binder Accessories,Central,4841,10-05-2014,Regular Air,Kansas,66614,Category,55,0.08,1,16,0.37,-$63,$32,16,4.79,1.8
Feb-13,Mesquite,Jesus Ocampo,Small Business,24-02-2013,11878,Not Specified,Office Supplies,Small Box,Xerox 214,Paper,Central,1649,25-02-2013,Regular Air,Texas,75150,Category,46,0.08,1,15,0.37,-$53,$102,15,7.03,6.48
Jan-15,Wausau,Todd Boyes,Small Business,22-01-2015,9761,Not Specified,Office Supplies,Small Box,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Paper,Central,1335,24-01-2015,Regular Air,Wisconsin,54401,Category,61,0.08,1,23,0.36,-$92,$134,23,7.15,5.98
Mar-15,Mount Pleasant,Shahid Hopkins,Small Business,24-03-2015,5473,Not Specified,Office Supplies,Small Box,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes,Central,766,26-03-2015,Regular Air,Michigan,48858,Category,63,0.09,1,42,0.38,-$149,$356,42,8.29,8.74
Feb-13,Mesquite,Jesus Ocampo,Small Business,24-02-2013,11878,Not Specified,Office Supplies,Small Box,Avery 48,Labels,Central,1648,25-02-2013,Regular Air,Texas,75150,Category,46,0.1,1,18,0.39,$36,$102,18,0.5,6.3
Dec-12,Columbus,Carlos Soltero,Small Business,10-12-2012,56803,Not Specified,Office Supplies,Small Box,Xerox 1976,Paper,Central,7949,10-12-2012,Regular Air,Indiana,47201,Category,44,0.1,1,42,0.37,-$103,$258,42,5.9,6.48
Jul-15,Kansas City,Meg O'Connel,Small Business,05-07-2015,46726,Not Specified,Office Supplies,Small Pack,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","Scissors, Rulers and Trimmers",Central,6572,05-07-2015,Regular Air,MO,64130,Category,66,0.02,1,46,0.58,-$255,$326,46,8.37,6.84
Aug-13,Kokomo,Greg Guthrie,Small Business,06-08-2013,18210,Not Specified,Office Supplies,Wrap Bag,Newell 335,Pens & Art Supplies,Central,2507,07-08-2013,Regular Air,Indiana,46901,Category,48,0,1,27,0.56,$13,$81,27,0.7,2.88
Aug-14,Hurst,Naresj Patel,Small Business,09-08-2014,15972,Not Specified,Office Supplies,Wrap Bag,Staples Gold Paper Clips,Rubber Bands,Central,2213,09-08-2014,Regular Air,Texas,76053,Category,56,0.04,1,3,0.39,-$4,$10,3,1.58,2.98
May-13,Woodridge,Carlos Soltero,Small Business,09-05-2013,16545,Not Specified,Office Supplies,Wrap Bag,"*Staples* vLetter Openers, 2/Pack","Scissors, Rulers and Trimmers",Central,2295,11-05-2013,Regular Air,Illinois,60517,Category,47,0.04,1,1,0.83,-$3,$5,1,1.32,3.68
Mar-15,College Station,Henry MacAllister,Small Business,16-03-2015,18112,Not Specified,Office Supplies,Wrap Bag,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Paper,Central,2486,17-03-2015,Regular Air,Texas,77840,Category,62,0.06,1,13,0.36,$23,$83,13,1.34,6.45
Aug-14,Irving,Naresj Patel,Small Business,09-08-2014,15972,Not Specified,Office Supplies,Wrap Bag,"Advantus Push Pins, Aluminum Head",Rubber Bands,Central,2214,10-08-2014,Regular Air,Texas,75061,Category,56,0.07,1,2,0.54,-$10,$14,2,3.37,5.81
Jan-13,Muskogee,Pauline Chand,Small Business,16-01-2013,4545,Not Specified,Office Supplies,Wrap Bag,EcoTones® Memo Sheets,Paper,Central,643,18-01-2013,Regular Air,Oklahoma,74403,Category,45,0.08,1,33,0.37,$27,$126,33,1.3,4
Aug-12,Lake In The Hills,Nicole Hansen,Small Business,05-08-2012,20007,Not Specified,Office Supplies,Wrap Bag,Newell 323,Pens & Art Supplies,Central,2768,06-08-2012,Regular Air,Illinois,60102,Category,42,0.08,1,49,0.59,-$46,$83,49,1.57,1.68
Oct-15,Crystal Lake,Grant Carroll,Small Business,21-10-2015,2275,Not Specified,Office Supplies,Wrap Bag,Col-Erase® Pencils with Erasers,Pens & Art Supplies,Central,330,22-10-2015,Regular Air,Illinois,60014,Category,71,0.08,1,49,0.56,$42,$278,49,1.17,6.08
May-13,Woodridge,Carlos Soltero,Small Business,09-05-2013,16545,Not Specified,Office Supplies,Wrap Bag,Colorific® Watercolor Pencils,Pens & Art Supplies,Central,2294,11-05-2013,Regular Air,Illinois,60517,Category,47,0.09,1,10,0.56,$4,$51,10,0.73,5.16
Feb-15,Rosenberg,Alan Hwang,Small Business,13-02-2015,34211,Not Specified,Office Supplies,Wrap Bag,Peel-Off® China Markers,Pens & Art Supplies,Central,4811,16-02-2015,Regular Air,Texas,77471,Category,61,0.1,1,15,0.43,$36,$136,15,1.09,9.93
Oct-13,Wausau,Todd Boyes,Small Business,10-10-2013,52800,Not Specified,Office Supplies,Wrap Bag,"Super Bands, 12/Pack",Rubber Bands,Central,7402,11-10-2013,Regular Air,Wisconsin,54401,Category,50,0.1,1,13,0.82,-$27,$26,13,2.58,1.86
Jul-15,Hermitage,Steven Roelle,Small Business,31-07-2015,56384,Critical,Office Supplies,Large Box,Hoover Portapower™ Portable Vacuum,Appliances,East,7882,01-08-2015,Regular Air,Pennsylvania,16148,Category,67,0.04,1,47,0.6,"-$2,172",$257,47,49,4.48
Feb-14,Canton,Anthony Garverick,Small Business,18-02-2014,36454,Critical,Office Supplies,Medium Box,Iris Project Case,Storage & Organization,East,5119,21-02-2014,Regular Air,MA,2021,Category,53,0.05,1,8,0.59,-$36,$70,8,6.5,7.98
Feb-13,Keene,Michael Paige,Small Business,08-02-2013,10114,Critical,Office Supplies,Small Box,Avery Poly Binder Pockets,Binders and Binder Accessories,East,1392,10-02-2013,Regular Air,New Hampshire,3431,Category,46,0,1,39,0.37,-$143,$148,39,5.47,3.58
Mar-14,Annapolis,Tom Stivers,Small Business,02-03-2014,46115,Critical,Office Supplies,Small Box,Xerox 1881,Paper,East,6478,02-03-2014,Regular Air,Maryland,21403,Category,53,0,1,38,0.38,$44,$492,38,6.47,12.28
Aug-13,West Babylon,Brenda Bowman,Small Business,23-08-2013,49831,Critical,Office Supplies,Small Box,Eldon® Gobal File Keepers,Storage & Organization,East,6976,25-08-2013,Regular Air,New York,11704,Category,49,0.01,1,18,0.81,-$58,$274,18,4.53,15.14
Jan-14,Falmouth,Ann Blume,Small Business,16-01-2014,25669,Critical,Office Supplies,Small Box,Avery 487,Labels,East,3600,16-01-2014,Regular Air,MA,2540,Category,52,0.02,1,12,0.38,$15,$46,12,0.5,3.69
Jan-13,Rockville,Chad McGuire,Small Business,16-01-2013,36161,Critical,Office Supplies,Small Box,Avery Non-Stick Binders,Binders and Binder Accessories,East,5077,17-01-2013,Regular Air,Maryland,20852,Category,45,0.03,1,6,0.39,$1,$29,6,1.49,4.49
Sep-14,Hawthorne,Dianna Wilson,Small Business,10-09-2014,10752,Critical,Office Supplies,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Binders and Binder Accessories,East,1491,11-09-2014,Regular Air,New Jersey,7506,Category,57,0.03,1,5,0.37,-$37,$95,5,13.18,15.99
Jan-15,Bridgeton,Fred McMath,Small Business,15-01-2015,13027,Critical,Office Supplies,Small Box,Strathmore Photo Mount Cards,Paper,East,1815,17-01-2015,Regular Air,New Jersey,8302,Category,61,0.03,1,42,0.39,-$94,$291,42,6.18,6.78
Nov-13,Bangor,Fred McMath,Small Business,30-11-2013,24102,Critical,Office Supplies,Small Box,"Companion Letter/Legal File, Black",Storage & Organization,East,3379,01-12-2013,Regular Air,Maine,4401,Category,51,0.03,1,50,0.57,$48,"$1,844",50,12.9,37.76
Aug-15,Parsippany,Michael Stewart,Small Business,21-08-2015,4896,Critical,Office Supplies,Small Box,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Binders and Binder Accessories,East,701,23-08-2015,Regular Air,New Jersey,7054,Category,67,0.05,1,21,0.4,-$65,$121,21,5.59,5.8
Aug-15,Port Chester,Theresa Swint,Small Business,21-08-2015,34148,Critical,Office Supplies,Small Box,Avery 491,Labels,East,4801,22-08-2015,Regular Air,New York,10573,Category,67,0.06,1,33,0.39,$43,$137,33,0.99,4.13
Nov-14,Centereach,Dennis Kane,Small Business,08-11-2014,12448,Critical,Office Supplies,Small Box,GBC Plastic Binding Combs,Binders and Binder Accessories,East,1730,11-11-2014,Regular Air,New York,11720,Category,58,0.07,1,33,0.36,-$270,$240,33,11.51,7.38
May-15,Stow,Steve Nguyen,Small Business,03-05-2015,18917,Critical,Office Supplies,Small Box,Round Ring Binders,Binders and Binder Accessories,East,2616,05-05-2015,Regular Air,Ohio,44224,Category,65,0.08,1,14,0.38,-$8,$29,14,1.49,2.08
Mar-14,Brunswick,Ann Blume,Small Business,21-03-2014,42213,Critical,Office Supplies,Small Box,Avery 494,Labels,East,5946,23-03-2014,Regular Air,Maine,4011,Category,54,0.08,1,46,0.39,$36,$111,46,0.5,2.61
Apr-13,Chester,Erica Hackney,Small Business,20-04-2013,7910,Critical,Office Supplies,Small Box,Xerox 1932,Paper,East,1076,20-04-2013,Regular Air,Pennsylvania,19013,Category,46,0.08,1,22,0.38,$250,$730,22,5.09,35.44
Feb-14,Dedham,Mark Haberlin,Small Business,02-02-2014,33958,Critical,Office Supplies,Small Box,"BOSTON® Ranger® #55 Pencil Sharpener, Black",Pens & Art Supplies,East,4783,04-02-2014,Regular Air,MA,2026,Category,53,0.09,1,14,0.56,$6,$336,14,5.37,25.99
Apr-14,Wyckoff,Alan Shonely,Small Business,11-04-2014,23522,Critical,Office Supplies,Small Box,Xerox 227,Paper,East,3289,13-04-2014,Regular Air,New Jersey,7481,Category,54,0.1,1,36,0.37,-$180,$233,36,8.73,6.48
Jul-14,Beckley,Jim Karlsson,Small Business,25-07-2014,30593,Critical,Office Supplies,Small Pack,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Pens & Art Supplies,East,4296,28-07-2014,Regular Air,West Virginia,25801,Category,56,0.06,1,41,0.56,$177,"$1,408",41,8.99,34.58
Feb-14,North Babylon,Tony Sayre,Small Business,10-02-2014,33764,Critical,Office Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,Pens & Art Supplies,East,4749,11-02-2014,Regular Air,New York,11703,Category,53,0.01,1,31,0.47,$36,$226,31,2.35,7.08
Oct-14,Wilkinsburg,Dennis Bolton,Small Business,20-10-2014,11493,Critical,Office Supplies,Wrap Bag,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",Pens & Art Supplies,East,1593,22-10-2014,Regular Air,Pennsylvania,15221,Category,58,0.01,1,16,0.4,$38,$112,16,1.22,6.47
Jun-13,Huber Heights,John Lucas,Small Business,29-06-2013,22626,Critical,Office Supplies,Wrap Bag,Array® Memo Cubes,Paper,East,3149,01-07-2013,Regular Air,Ohio,45424,Category,48,0.02,1,17,0.36,$14,$91,17,2.04,5.18
Dec-14,Mansfield,Kean Nguyen,Small Business,18-12-2014,42082,Critical,Office Supplies,Wrap Bag,"TOPS Voice Message Log Book, Flash Format",Paper,East,5931,20-12-2014,Regular Air,Ohio,44903,Category,60,0.03,1,15,0.36,-$4,$76,15,3.01,4.76
Sep-12,West Mifflin,Amy Cox,Small Business,02-09-2012,54151,Critical,Office Supplies,Wrap Bag,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Paper,East,7570,03-09-2012,Regular Air,Pennsylvania,15122,Category,42,0.03,1,35,0.39,$66,$206,35,1.46,5.68
Sep-12,West Mifflin,Amy Cox,Small Business,02-09-2012,54151,Critical,Office Supplies,Wrap Bag,Prang Dustless Chalk Sticks,Pens & Art Supplies,East,7571,03-09-2012,Regular Air,Pennsylvania,15122,Category,42,0.07,1,38,0.35,$1,$65,38,1,1.68
Mar-15,Pikesville,Barry Gonzalez,Small Business,30-03-2015,37895,Critical,Office Supplies,Wrap Bag,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Paper,East,5335,02-04-2015,Regular Air,Maryland,21208,Category,63,0.1,1,14,0.39,$24,$305,14,8.32,21.98
Mar-14,Wellesley,Peter McVee,Small Business,17-03-2014,775,Critical,Office Supplies,Wrap Bag,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Pens & Art Supplies,East,122,19-03-2014,Regular Air,MA,2457,Category,54,0.1,1,8,0.44,-$1,$32,8,1.2,4.26
Mar-14,Watertown,Peter McVee,Small Business,17-03-2014,775,Critical,Office Supplies,Wrap Bag,Bagged Rubber Bands,Rubber Bands,East,121,18-03-2014,Regular Air,MA,2471,Category,54,0.1,1,35,0.81,-$19,$44,35,0.7,1.26
Apr-13,Mansfield,Laura Armstrong,Small Business,15-04-2013,18465,High,Office Supplies,Large Box,Space Solutions Commercial Steel Shelving,Storage & Organization,East,2548,17-04-2013,Regular Air,Ohio,44903,Category,46,0.05,1,12,0.8,-$354,$816,12,35,64.65
Jul-12,Altoona,Darrin Martin,Small Business,12-07-2012,33635,High,Office Supplies,Large Box,Tennsco Commercial Shelving,Storage & Organization,East,4725,13-07-2012,Regular Air,Pennsylvania,16602,Category,41,0.07,1,4,0.84,-$96,$112,4,35,20.34
Aug-15,South Burlington,Dan Campbell,Small Business,27-08-2015,39266,High,Office Supplies,Large Box,Euro Pro Shark Stick Mini Vacuum,Appliances,East,5542,29-08-2015,Regular Air,Vermont,5403,Category,68,0.09,1,16,0.59,-$500,$981,16,49,60.98
Sep-15,Dover,Fred McMath,Small Business,06-09-2015,34309,High,Office Supplies,Small Box,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Appliances,East,4826,08-09-2015,Regular Air,New Jersey,7801,Category,68,0,1,16,0.59,-$57,$76,16,5.15,4.37
Jun-15,Jamestown,Mathew Reese,Small Business,08-06-2015,19874,High,Office Supplies,Small Box,Filing/Storage Totes and Swivel Casters,Storage & Organization,East,2752,09-06-2015,Regular Air,New York,14701,Category,66,0,1,31,0.6,-$183,$310,31,9.45,9.71
Oct-13,Union,Robert Barroso,Small Business,30-10-2013,11236,High,Office Supplies,Small Box,Cardinal Holdit Business Card Pockets,Binders and Binder Accessories,East,1558,31-10-2013,Regular Air,New Jersey,7083,Category,51,0.01,1,49,0.37,-$94,$261,49,4.95,4.98
Apr-13,Lorain,Kean Nguyen,Small Business,29-04-2013,23394,High,Office Supplies,Small Box,Round Ring Binders,Binders and Binder Accessories,East,3271,30-04-2013,Regular Air,Ohio,44052,Category,47,0.01,1,45,0.38,-$6,$102,45,1.49,2.08
Oct-12,Stratford,Sara Luxemburg,Small Business,22-10-2012,48929,High,Office Supplies,Small Box,Xerox 1880,Paper,East,6866,23-10-2012,Regular Air,Connecticut,6614,Category,43,0.01,1,1,0.38,-$49,$55,1,19.99,35.44
Aug-15,Marion,Laura Armstrong,Small Business,22-08-2015,49350,High,Office Supplies,Small Box,"Array® Parchment Paper, Assorted Colors",Paper,East,6921,24-08-2015,Regular Air,Ohio,43302,Category,67,0.01,1,50,0.37,-$332,$375,50,11.15,7.28
Jan-13,Holyoke,Deborah Brumfield,Small Business,11-01-2013,59270,High,Office Supplies,Small Box,Letter Size Cart,Storage & Organization,East,8298,12-01-2013,Regular Air,MA,1040,Category,45,0.01,1,14,0.56,$453,"$2,139",14,19.99,142.86
Aug-15,Augusta,Dan Campbell,Small Business,27-08-2015,39266,High,Office Supplies,Small Box,Park Ridge™ Embossed Executive Business Envelopes,Envelopes,East,5540,28-08-2015,Regular Air,Maine,4330,Category,68,0.02,1,4,0.38,$4,$64,4,1.39,15.57
Jun-13,South Portland,Keith Herrera,Small Business,21-06-2013,45728,High,Office Supplies,Small Box,Avery File Folder Labels,Labels,East,6431,22-06-2013,Regular Air,Maine,4106,Category,48,0.02,1,11,0.36,-$38,$38,11,5.33,2.88
Oct-15,Duxbury,Alan Shonely,Small Business,28-10-2015,23428,High,Office Supplies,Small Box,Xerox 1991,Paper,East,3280,30-10-2015,Regular Air,MA,2331,Category,72,0.02,1,41,0.39,$235,$981,41,8.18,22.84
Dec-12,Hempstead,John Stevenson,Small Business,28-12-2012,59937,High,Office Supplies,Small Box,Xerox 197,Paper,East,8389,29-12-2012,Regular Air,New York,11550,Category,45,0.02,1,7,0.4,-$32,$236,7,17.08,30.98
Jul-14,Mansfield,Laura Armstrong,Small Business,31-07-2014,31812,High,Office Supplies,Small Box,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Paper,East,4463,02-08-2014,Regular Air,Ohio,44903,Category,56,0.02,1,14,0.36,$25,$594,14,19.99,40.99
Feb-13,Port Chester,Dionis Lloyd,Small Business,17-02-2013,36065,High,Office Supplies,Small Box,Brown Kraft Recycled Envelopes,Envelopes,East,5056,17-02-2013,Regular Air,New York,10573,Category,46,0.03,1,31,0.35,-$64,$538,31,12.39,16.98
